Area: 1218, x: [98292, 50082], y: [98292, 51299]
Area: 1403253390, x: [85928, 82571], y: [4694, 65298]
Area: 1398105738, x: [85928, 82571], y: [4992, 65298]
Area: 1485113013, x: [85928, 82571], y: [4992, 64223]
Area: 1496067366, x: [85928, 82571], y: [4395, 64223]
Area: 1595131176, x: [85928, 82571], y: [4395, 63008]
Area: 1598104904, x: [85928, 82571], y: [4243, 63008]
Area: 1689674910, x: [85928, 82571], y: [4243, 61887]
Area: 1699624395, x: [85928, 82571], y: [3762, 61887]
Area: 1788118254, x: [85928, 82571], y: [3762, 60810]
Area: 1803634560, x: [85928, 82571], y: [3049, 60810]
Area: 1901681600, x: [85928, 82571], y: [3049, 59627]
Area: 1908656880, x: [85928, 82571], y: [2745, 59627]
Area: 2006481264, x: [85928, 82571], y: [2745, 58451]
Area: 2015357792, x: [85928, 82571], y: [2377, 58451]
Area: 2117207680, x: [85928, 82571], y: [2377, 57232]
Area: 2120552560, x: [85928, 82571], y: [2245, 57232]
Area: 2223818616, x: [85928, 82571], y: [2245, 55998]
Area: 2223552876, x: [85928, 82571], y: [2255, 55998]
Area: 2324798416, x: [85928, 82571], y: [2255, 54788]
Area: 2329021584, x: [85928, 82571], y: [2103, 54788]
Area: 2428690698, x: [85928, 82571], y: [2103, 53599]
Area: 2536854831, x: [85928, 82571], y: [1980, 52353]
Area: 2640196050, x: [85928, 82571], y: [1980, 51122]
Area: 2624345250, x: [85928, 82571], y: [2484, 51122]
Area: 2711628720, x: [85928, 82571], y: [2484, 50076]
Area: 282065280, x: [85928, 82571], y: [94607, 50076]
Area: 293896120, x: [85928, 82571], y: [94607, 48713]
Area: 2827565090, x: [85928, 82571], y: [2419, 48713]
Area: 2928695700, x: [85928, 82571], y: [2419, 47502]
Area: 2930519340, x: [85928, 82571], y: [2367, 47502]
Area: 3030543054, x: [85928, 82571], y: [2367, 46305]
Area: 3023688591, x: [85928, 82571], y: [2556, 46305]
Area: 3126737619, x: [85928, 82571], y: [2556, 45069]
Area: 3135625830, x: [85928, 82571], y: [2319, 45069]
Area: 3236041440, x: [85928, 82571], y: [2319, 43868]
Area: 3228919904, x: [85928, 82571], y: [2503, 43868]
Area: 3334370368, x: [85928, 82571], y: [2503, 42604]
Area: 3343642944, x: [85928, 82571], y: [2271, 42604]
Area: 3446207652, x: [85928, 82571], y: [2271, 41378]
Area: 3442294222, x: [85928, 82571], y: [2366, 41378]
Area: 3537138227, x: [85928, 82571], y: [2366, 40243]
Area: 3513180013, x: [85928, 82571], y: [2932, 40243]
Area: 3603231758, x: [85928, 82571], y: [2932, 39158]
Area: 3572624888, x: [85928, 82571], y: [3637, 39158]
Area: 3668495068, x: [85928, 82571], y: [3637, 37993]
Area: 3654452683, x: [85928, 82571], y: [3952, 37993]
Area: 3760448944, x: [85928, 82571], y: [3952, 36700]
Area: 3766641664, x: [85928, 82571], y: [3817, 36700]
Area: 3865011840, x: [85928, 82571], y: [3817, 35502]
Area: 3853244340, x: [85928, 82571], y: [4067, 35502]
Area: 3943046954, x: [85928, 82571], y: [4067, 34405]
Area: 3916025267, x: [85928, 82571], y: [4628, 34405]
Area: 4011310039, x: [85928, 82571], y: [4628, 33233]
Area: 3994682796, x: [85928, 82571], y: [4965, 33233]
Area: 4076780292, x: [85928, 82571], y: [4965, 32219]
Area: 4039468719, x: [85928, 82571], y: [5706, 32219]
Area: 4139988138, x: [85928, 82571], y: [5706, 30966]
Area: 4132402056, x: [85928, 82571], y: [5853, 30966]
Area: 4205030988, x: [85928, 82571], y: [5853, 30059]
Area: 4155511229, x: [85928, 82571], y: [6796, 30059]
Area: 4257988464, x: [85928, 82571], y: [6796, 28764]
Area: 4252661472, x: [85928, 82571], y: [6895, 28764]
Area: 4348213578, x: [85928, 82571], y: [6895, 27555]
Area: 4330883223, x: [85928, 82571], y: [7210, 27555]
Area: 4411963793, x: [85928, 82571], y: [7210, 26525]
Area: 4374580444, x: [85928, 82571], y: [7877, 26525]
Area: 4430621780, x: [85928, 82571], y: [7877, 25807]
Area: 4363355255, x: [85928, 82571], y: [9062, 25807]
Area: 4470277252, x: [85928, 82571], y: [9062, 24416]
Area: 4467427608, x: [85928, 82571], y: [9111, 24416]
Area: 4553079678, x: [85928, 82571], y: [9111, 23301]
Area: 4521784590, x: [85928, 82571], y: [9639, 23301]
Area: 4583274330, x: [85928, 82571], y: [9639, 22495]
Area: 4523918254, x: [85928, 82571], y: [10627, 22495]
Area: 4617819848, x: [85928, 82571], y: [10627, 21248]
Area: 4595865856, x: [85928, 82571], y: [10985, 21248]
Area: 4655071616, x: [85928, 82571], y: [10985, 20458]
Area: 4593951440, x: [85928, 82571], y: [11969, 20458]
Area: 4638919120, x: [85928, 82571], y: [11969, 19850]
Area: 4564656272, x: [85928, 82571], y: [13153, 19850]
Area: 4660938920, x: [85928, 82571], y: [13153, 18527]
Area: 4640956880, x: [85928, 82571], y: [13465, 18527]
Area: 4695087488, x: [85928, 82571], y: [13465, 17780]
Area: 4630619448, x: [85928, 82571], y: [14460, 17780]
Area: 4705233084, x: [85928, 82571], y: [14460, 16736]
Area: 4661452144, x: [85928, 82571], y: [15125, 16736]
Area: 4705563036, x: [85928, 82571], y: [15125, 16113]
Area: 4632192300, x: [85928, 82571], y: [16229, 16113]
Area: 4683630900, x: [85928, 82571], y: [16229, 15375]
Area: 4618517007, x: [85928, 82571], y: [17198, 15375]
Area: 4708417155, x: [85928, 82571], y: [17198, 14067]
Area: 4677726915, x: [85928, 82571], y: [17646, 14067]
Area: 4736655144, x: [85928, 82571], y: [17646, 13204]
Area: 4676027512, x: [85928, 82571], y: [18520, 13204]
Area: 4705552654, x: [85928, 82571], y: [18520, 12766]
Area: 4620040304, x: [85928, 82571], y: [19745, 12766]
Area: 4690195344, x: [85928, 82571], y: [19745, 11706]
Area: 4639313556, x: [85928, 82571], y: [20463, 11706]
Area: 4654370736, x: [85928, 82571], y: [20463, 11476]
Area: 4558462232, x: [85928, 82571], y: [21812, 11476]
Area: 4633479122, x: [85928, 82571], y: [21812, 10306]
Area: 4585783562, x: [85928, 82571], y: [22472, 10306]
Area: 4617956261, x: [85928, 82571], y: [22472, 9799]
Area: 4535649998, x: [85928, 82571], y: [23603, 9799]
Area: 4555469666, x: [85928, 82571], y: [23603, 9481]
Area: 4465056099, x: [85928, 82571], y: [24840, 9481]
Area: 4519242042, x: [85928, 82571], y: [24840, 8594]
Area: 4454067424, x: [85928, 82571], y: [25721, 8594]
Area: 4470504208, x: [85928, 82571], y: [25721, 8321]
Area: 4378581470, x: [85928, 82571], y: [26959, 8321]
Area: 4438436020, x: [85928, 82571], y: [26959, 7306]
Area: 4375814708, x: [85928, 82571], y: [27791, 7306]
Area: 4414999720, x: [85928, 82571], y: [27791, 6632]
Area: 4337009340, x: [85928, 82571], y: [28818, 6632]
Area: 4356598413, x: [85928, 82571], y: [28818, 6289]
Area: 4265974209, x: [85928, 82571], y: [30006, 6289]
Area: 4296004860, x: [85928, 82571], y: [30006, 5752]
Area: 4211886960, x: [85928, 82571], y: [31101, 5752]
Area: 4219343568, x: [85928, 82571], y: [31101, 5616]
Area: 4122609876, x: [85928, 82571], y: [32358, 5616]
Area: 4164288114, x: [85928, 82571], y: [32358, 4838]
Area: 4086320912, x: [85928, 82571], y: [33361, 4838]
Area: 4113235728, x: [85928, 82571], y: [33361, 4326]
Area: 4026069684, x: [85928, 82571], y: [34475, 4326]
Area: 4021541732, x: [85928, 82571], y: [34475, 4414]
Area: 3919389226, x: [85928, 82571], y: [35782, 4414]
Area: 3965474319, x: [85928, 82571], y: [35782, 3495]
Area: 3886634550, x: [85928, 82571], y: [36779, 3495]
Area: 3892630850, x: [85928, 82571], y: [36779, 3373]
Area: 3794978483, x: [85928, 82571], y: [38012, 3373]
Area: 3821716169, x: [85928, 82571], y: [38012, 2815]
Area: 3732149058, x: [85928, 82571], y: [39135, 2815]
Area: 3702902808, x: [85928, 82571], y: [39135, 3440]
Area: 3593779780, x: [85928, 82571], y: [40514, 3440]
Area: 3626978145, x: [85928, 82571], y: [40514, 2709]
Area: 3539687886, x: [85928, 82571], y: [41607, 2709]
Area: 3534856788, x: [85928, 82571], y: [41607, 2818]
Area: 3435403550, x: [85928, 82571], y: [42854, 2818]
Area: 3473998750, x: [85928, 82571], y: [42854, 1922]
Area: 3384799850, x: [85928, 82571], y: [43960, 1922]
Area: 3386394672, x: [85928, 82571], y: [43960, 1884]
Area: 3287229120, x: [85928, 82571], y: [45189, 1884]
Area: 3276881160, x: [85928, 82571], y: [45189, 2138]
Area: 3176499528, x: [85928, 82571], y: [46437, 2138]
Area: 3171523536, x: [85928, 82571], y: [46437, 2264]
Area: 3073306852, x: [85928, 82571], y: [47660, 2264]
Area: 3085093704, x: [85928, 82571], y: [47660, 1956]
Area: 2988032040, x: [85928, 82571], y: [48864, 1956]
Area: 3002005545, x: [85928, 82571], y: [48864, 1579]
Area: 2903356071, x: [85928, 82571], y: [50082, 1579]
Area: 2889841752, x: [85928, 82571], y: [50082, 1956]
Area: 2791732080, x: [85928, 82571], y: [51299, 1956]
Area: 2801670890, x: [85928, 82571], y: [51299, 1669]
Area: 2701836588, x: [85928, 82571], y: [52533, 1669]
Area: 2702270736, x: [85928, 82571], y: [52533, 1656]
Area: 2602663140, x: [85928, 82571], y: [53764, 1656]
Area: 2580372795, x: [85928, 82571], y: [53764, 2349]
Area: 2487073446, x: [85928, 82571], y: [54927, 2349]
Area: 2491909758, x: [85928, 82571], y: [54927, 2193]
Area: 2391918282, x: [85928, 82571], y: [56171, 2193]
Area: 2366653740, x: [85928, 82571], y: [56171, 3042]
Area: 2278852620, x: [85928, 82571], y: [57275, 3042]
Area: 2285156500, x: [85928, 82571], y: [57275, 2822]
Area: 2184432250, x: [85928, 82571], y: [58538, 2822]
Area: 2183446174, x: [85928, 82571], y: [58538, 2858]
Area: 2085158812, x: [85928, 82571], y: [59771, 2858]
Area: 2077416044, x: [85928, 82571], y: [59771, 3154]
Area: 1983464550, x: [85928, 82571], y: [60954, 3154]
Area: 1963509525, x: [85928, 82571], y: [60954, 3953]
Area: 1880802337, x: [85928, 82571], y: [62006, 3953]
Area: 1878864574, x: [85928, 82571], y: [62006, 4034]
Area: 1782184296, x: [85928, 82571], y: [63237, 4034]
Area: 1773379800, x: [85928, 82571], y: [63237, 4422]
Area: 1683663600, x: [85928, 82571], y: [64385, 4422]
Area: 1682607944, x: [85928, 82571], y: [64385, 4471]
Area: 1583888280, x: [85928, 82571], y: [65649, 4471]
Area: 1572085320, x: [85928, 82571], y: [65649, 5053]
Area: 1488054724, x: [85928, 82571], y: [66733, 5053]
Area: 1480971400, x: [85928, 82571], y: [66733, 5422]
Area: 1391400250, x: [85928, 82571], y: [67894, 5422]
Area: 1384583020, x: [85928, 82571], y: [67894, 5800]
Area: 1295373956, x: [85928, 82571], y: [69056, 5800]
Area: 1286718107, x: [85928, 82571], y: [69056, 6313]
Area: 1202375653, x: [85928, 82571], y: [70162, 6313]
Area: 1192347841, x: [85928, 82571], y: [70162, 6949]
Area: 1113246183, x: [85928, 82571], y: [71208, 6949]
Area: 1108358811, x: [85928, 82571], y: [71208, 7281]
Area: 1018160193, x: [85928, 82571], y: [72406, 7281]
Area: 1006841442, x: [85928, 82571], y: [72406, 8118]
Area: 937375860, x: [85928, 82571], y: [73339, 8118]
Area: 927807460, x: [85928, 82571], y: [73339, 8878]
Area: 856913832, x: [85928, 82571], y: [74301, 8878]
Area: 854216136, x: [85928, 82571], y: [74301, 9110]
Area: 760037852, x: [85928, 82571], y: [75583, 9110]
Area: 753312952, x: [85928, 82571], y: [75583, 9760]
Area: 677952532, x: [85928, 82571], y: [76618, 9760]
Area: 670671330, x: [85928, 82571], y: [76618, 10542]
Area: 602675010, x: [85928, 82571], y: [77562, 10542]
Area: 595002471, x: [85928, 82571], y: [77562, 11459]
Area: 535267551, x: [85928, 82571], y: [78402, 11459]
Area: 532407291, x: [85928, 82571], y: [78402, 11839]
Area: 444698371, x: [85928, 82571], y: [79642, 11839]
Area: 439970547, x: [85928, 82571], y: [79642, 12591]
Area: 372298920, x: [85928, 82571], y: [80609, 12591]
Area: 365510600, x: [85928, 82571], y: [80609, 13867]
Area: 329990115, x: [85928, 82571], y: [81126, 13867]
Area: 328011279, x: [85928, 82571], y: [81126, 14279]
Area: 242235271, x: [85928, 82571], y: [82382, 14279]
Area: 238436434, x: [85928, 82571], y: [82382, 15350]
Area: 193599360, x: [85928, 82571], y: [83049, 15350]
Area: 191900160, x: [85928, 82571], y: [83049, 15940]
Area: 116805896, x: [85928, 82571], y: [84176, 15940]
Area: 115175606, x: [85928, 82571], y: [84176, 16870]
Area: 62942516, x: [85928, 82571], y: [84971, 16870]
Area: 61973020, x: [85928, 82571], y: [84971, 17882]
Area: 16690020, x: [85928, 82571], y: [85671, 17882]
Area: 16495488, x: [85928, 82571], y: [85671, 18636]
Area: 46865088, x: [85928, 82571], y: [86660, 18636]
Area: 46214184, x: [85928, 82571], y: [86660, 19524]
Area: 99489744, x: [85928, 82571], y: [87505, 19524]
Area: 97409940, x: [85928, 82571], y: [87505, 20842]
Area: 115682020, x: [85928, 82571], y: [87801, 20842]
Area: 114535132, x: [85928, 82571], y: [87801, 21454]
Area: 188610148, x: [85928, 82571], y: [89013, 21454]
Area: 184968668, x: [85928, 82571], y: [89013, 22634]
Area: 211701016, x: [85928, 82571], y: [89459, 22634]
Area: 207172992, x: [85928, 82571], y: [89459, 23916]
Area: 222716832, x: [85928, 82571], y: [89724, 23916]
Area: 219834909, x: [85928, 82571], y: [89724, 24675]
Area: 281147832, x: [85928, 82571], y: [90783, 24675]
Area: 275340056, x: [85928, 82571], y: [90783, 25871]
Area: 296092622, x: [85928, 82571], y: [91149, 25871]
Area: 290907176, x: [85928, 82571], y: [91149, 26864]
Area: 329958484, x: [85928, 82571], y: [91850, 26864]
Area: 324728475, x: [85928, 82571], y: [91850, 27747]
Area: 375551250, x: [85928, 82571], y: [92777, 27747]
Area: 366365400, x: [85928, 82571], y: [92777, 29088]
Area: 368397792, x: [85928, 82571], y: [92815, 29088]
Area: 363183576, x: [85928, 82571], y: [92815, 29845]
Area: 428934145, x: [85928, 82571], y: [94062, 29845]
Area: 419375520, x: [85928, 82571], y: [94062, 31020]
Area: 438655968, x: [85928, 82571], y: [94436, 31020]
Area: 428053754, x: [85928, 82571], y: [94436, 32266]
Area: 437108834, x: [85928, 82571], y: [94616, 32266]
Area: 426377919, x: [85928, 82571], y: [94616, 33501]
Area: 434523705, x: [85928, 82571], y: [94782, 33501]
Area: 425686415, x: [85928, 82571], y: [94782, 34499]
Area: 465058202, x: [85928, 82571], y: [95601, 34499]
Area: 452791570, x: [85928, 82571], y: [95601, 35767]
Area: 454336135, x: [85928, 82571], y: [95634, 35767]
Area: 442707149, x: [85928, 82571], y: [95634, 36965]
Area: 452512654, x: [85928, 82571], y: [95849, 36965]
Area: 442035022, x: [85928, 82571], y: [95849, 38021]
Area: 475091864, x: [85928, 82571], y: [96591, 38021]
Area: 462945568, x: [85928, 82571], y: [96591, 39160]
Area: 483956976, x: [85928, 82571], y: [97075, 39160]
Area: 469453428, x: [85928, 82571], y: [97075, 40461]
Area: 458715123, x: [85928, 82571], y: [96820, 40461]
Area: 446373354, x: [85928, 82571], y: [96820, 41594]
Area: 468583430, x: [85928, 82571], y: [97362, 41594]
Area: 455238785, x: [85928, 82571], y: [97362, 42761]
Area: 472596381, x: [85928, 82571], y: [97798, 42761]
Area: 457164081, x: [85928, 82571], y: [97798, 44061]
Area: 436984317, x: [85928, 82571], y: [97274, 44061]
Area: 423254447, x: [85928, 82571], y: [97274, 45271]
Area: 424298875, x: [85928, 82571], y: [97302, 45271]
Area: 410990125, x: [85928, 82571], y: [97302, 46441]
Area: 429200149, x: [85928, 82571], y: [97806, 46441]
Area: 414684011, x: [85928, 82571], y: [97806, 47663]
Area: 410390204, x: [85928, 82571], y: [97683, 47663]
Area: 396153688, x: [85928, 82571], y: [97683, 48874]
Area: 393761130, x: [85928, 82571], y: [97612, 48874]
Area: 379645650, x: [85928, 82571], y: [97612, 50082]
Area: 386933274, x: [85928, 83239], y: [98041, 51299]
Area: 372238992, x: [85928, 83239], y: [98041, 52512]
Area: 368920368, x: [85928, 83239], y: [97933, 52512]
Area: 354309066, x: [85928, 83239], y: [97933, 53729]
Area: 353069604, x: [85928, 83239], y: [97891, 53729]
Area: 338365848, x: [85928, 83239], y: [97891, 54958]
Area: 339977922, x: [85928, 83239], y: [97948, 54958]
Area: 325973457, x: [85928, 83239], y: [97948, 56123]
Area: 312116670, x: [85928, 83239], y: [97437, 56123]
Area: 298005410, x: [85928, 83239], y: [97437, 57349]
Area: 297927737, x: [85928, 83239], y: [97434, 57349]
Area: 283244805, x: [85928, 83239], y: [97434, 58625]
Area: 288758565, x: [85928, 83239], y: [97658, 58625]
Area: 274798675, x: [85928, 83239], y: [97658, 59815]
Area: 267677475, x: [85928, 83239], y: [97354, 59815]
Area: 254056491, x: [85928, 83239], y: [97354, 61007]
Area: 247697853, x: [85928, 83239], y: [97068, 61007]
Area: 235420471, x: [85928, 83239], y: [97068, 62109]
Area: 222234727, x: [85928, 83239], y: [96444, 62109]
Area: 210371551, x: [85928, 83239], y: [96444, 63237]
Area: 200830120, x: [85928, 83239], y: [95967, 63237]
Area: 188932720, x: [85928, 83239], y: [95967, 64422]
Area: 183833042, x: [85928, 83239], y: [95696, 64422]
Area: 171133342, x: [85928, 83239], y: [95696, 65722]
Area: 171939170, x: [85928, 83239], y: [95742, 65722]
Area: 160269135, x: [85928, 83239], y: [95742, 66911]
Area: 155076513, x: [85928, 83239], y: [95424, 66911]
Area: 147298470, x: [85928, 83239], y: [95424, 67730]
Area: 127833420, x: [85928, 83239], y: [94169, 67730]
Area: 116311104, x: [85928, 83239], y: [94169, 69128]
Area: 119091168, x: [85928, 83239], y: [94366, 69128]
Area: 111521385, x: [85928, 83239], y: [94366, 70025]
Area: 98610330, x: [85928, 83239], y: [93389, 70025]
Area: 88812724, x: [85928, 83239], y: [93389, 71338]
Area: 87920074, x: [85928, 83239], y: [93314, 71338]
Area: 82269019, x: [85928, 83239], y: [93314, 72103]
Area: 69183044, x: [85928, 83239], y: [92139, 72103]
Area: 61828036, x: [85928, 83239], y: [92139, 73287]
Area: 58324580, x: [85928, 83239], y: [91787, 73287]
Area: 51134360, x: [85928, 83239], y: [91787, 74514]
Area: 48464204, x: [85928, 83239], y: [91481, 74514]
Area: 43421172, x: [85928, 83239], y: [91481, 75422]
Area: 36783690, x: [85928, 83239], y: [90632, 75422]
Area: 30751880, x: [85928, 83239], y: [90632, 76704]
Area: 29026376, x: [85928, 83239], y: [90368, 76704]
Area: 25189352, x: [85928, 83239], y: [90368, 77568]
Area: 20061864, x: [85928, 83239], y: [89464, 77568]
Area: 16825509, x: [85928, 83239], y: [89464, 78483]
Area: 12953311, x: [85928, 83239], y: [88650, 78483]
Area: 10902892, x: [85928, 83239], y: [88650, 79236]
Area: 6846840, x: [85928, 83239], y: [87637, 79236]
Area: 4420350, x: [85928, 83239], y: [87637, 80655]
Area: 3975730, x: [85928, 83239], y: [87465, 80655]
Area: 3268250, x: [85928, 83239], y: [87465, 81115]
Area: 408000, x: [85928, 83239], y: [86119, 81115]
Area: 128448, x: [85928, 83239], y: [86119, 82571]
Area: 1198829, x: [85928, 83239], y: [84848, 84347]
Area: 1883082, x: [85928, 83239], y: [84231, 84347]
Area: 2519832, x: [85928, 83239], y: [84231, 84722]
Area: 4505424, x: [85928, 83239], y: [82893, 84722]
Area: 7456416, x: [85928, 83239], y: [82893, 85694]
Area: 9310696, x: [85928, 83239], y: [82138, 85694]
Area: 11285807, x: [85928, 83239], y: [82138, 86215]
Area: 14727219, x: [85928, 83239], y: [80982, 86215]
Area: 18724395, x: [85928, 83239], y: [80982, 87023]
Area: 22127110, x: [85928, 83239], y: [80083, 87023]
Area: 27102056, x: [85928, 83239], y: [80083, 87874]
Area: 31135376, x: [85928, 83239], y: [79213, 87874]
Area: 37764068, x: [85928, 83239], y: [79213, 88861]
Area: 42144385, x: [85928, 83239], y: [78434, 88861]
Area: 46858740, x: [85928, 83239], y: [78434, 89490]
Area: 53410836, x: [85928, 83239], y: [77386, 89490]
Area: 58066771, x: [85928, 83239], y: [77386, 90035]
Area: 65529877, x: [85928, 83239], y: [76288, 90035]
Area: 71545861, x: [85928, 83239], y: [76288, 90659]
Area: 79271122, x: [85928, 83239], y: [75247, 90659]
Area: 91822472, x: [85928, 83239], y: [75247, 91834]
Area: 97985804, x: [85928, 83239], y: [74530, 91834]
Area: 96036575, x: [85928, 83239], y: [74530, 91663]
Area: 108657225, x: [85928, 83239], y: [73032, 91663]
Area: 122921307, x: [85928, 83239], y: [73032, 92769]
Area: 130403142, x: [85928, 83239], y: [72247, 92769]
Area: 135328662, x: [85928, 83239], y: [72247, 93129]
Area: 147019824, x: [85928, 83239], y: [71065, 93129]
Area: 155789584, x: [85928, 83239], y: [71065, 93719]
Area: 166983292, x: [85928, 83239], y: [69997, 93719]
Area: 181035316, x: [85928, 83239], y: [69997, 94601]
Area: 191796077, x: [85928, 83239], y: [69050, 94601]
